Id,GrLivArea,BsmtFinSF1,Has_Fireplace,KitchenAbvGr,Fence,SaleType,MasVnrType,ExterCond,Condition2,CentralAir,Foundation,BsmtFinType1,RoofMatl,HeatingQC,Has_Garage,LotArea,OverallQual,GarageQual,Electrical,TotalBsmtSF,LotShape,LandContour,LotConfig,Neighborhood,Condition1,HouseStyle,FullBath,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,Has_Bsmt,BsmtQual,BsmtExposure,BsmtFinType2,2ndFlrSF,HalfBath,KitchenQual,Functional,FireplaceQu,GarageType,GarageCars,WoodDeckSF,OpenPorchSF,SaleCondition
11,-0.965725229614525,1.0201963951995623,0,1,4,8,2,4,2,1,1,5,1,0,1,0.1308562438218943,-0.7725524696579678,5,4,0.183634777304471,3,3,4,19,2,2,1,0.20843709088797716,51,3,6,6,1,4,3,6,-0.7850250438866518,0,3,6,3,5,-1.005184352144869,-0.7407604083206012,-0.7028427666170877,4
12,1.5090299460696657,1.222159846019001,1,1,4,6,3,4,2,1,2,2,1,0,1,0.2226686415936839,2.064919262247169,5,4,0.2867739448625108,0,3,4,16,2,5,3,-1.112294158478724,10,3,14,15,1,0,3,6,1.8792898319080633,0,0,6,2,3,1.61926388033355,0.42124978359905824,-0.39202597501695446,5
13,-1.369801599778904,0.6491983170638544,0,1,4,8,2,4,2,1,1,0,1,4,1,0.35506110467897173,-0.7725524696579678,5,4,0.07265964527844888,1,3,4,19,2,2,1,0.30749193459047974,54,3,6,10,1,4,3,6,-0.7850250438866518,0,3,6,3,5,-1.005184352144869,0.3659159649362173,-0.7028427666170877,4
14,0.14899932825387335,-0.9687045443918657,1,1,4,6,3,4,2,1,2,6,1,0,1,0.061362881972528684,0.6461833962946006,5,4,0.4897816201197797,0,3,4,5,2,2,2,-1.1453124397128915,9,1,12,13,1,2,0,6,-0.7850250438866518,0,2,6,2,1,1.61926388033355,0.5240125896871913,-0.21441637981687842,5
15,-0.39239578351102855,0.6404172974630093,1,1,1,8,1,4,2,1,1,1,1,4,1,0.09534868667258341,-0.06318453668168356,5,4,0.3410934056074791,0,3,0,12,2,2,1,0.3735284970588148,56,3,8,8,1,4,3,6,-0.7850250438866518,1,3,6,1,1,-1.005184352144869,-0.7407604083206012,2.4497275481842626,4
16,-1.5719439372147528,-0.9687045443918657,0,1,0,8,2,4,2,1,0,6,1,0,1,-0.5133522930298892,0.6461833962946006,5,0,-0.0049057195648292235,3,3,0,3,2,1,1,1.397095215318008,15,1,13,14,1,4,3,6,-0.7850250438866518,0,3,6,3,5,0.3070397640943406,-0.36132850891826346,0.9548467885836223,4
17,-1.0741172666557648,0.3001527879302595,1,1,4,8,1,4,2,1,1,0,1,0,1,0.13605556469018626,-0.06318453668168356,5,4,0.1538660961605384,0,3,1,12,2,2,1,0.04334568471713952,46,1,13,14,1,4,3,6,-0.7850250438866518,0,3,6,5,1,0.3070397640943406,-0.7407604083206012,-0.7028427666170877,4
18,-0.28855814177176814,-0.9687045443918657,0,2,4,8,2,4,2,1,3,4,1,4,1,0.07898984784307946,-1.4819204026342518,5,4,-5.693204031353993,3,3,4,19,2,2,2,0.1424005284196421,49,1,8,8,0,3,4,4,-0.7850250438866518,0,3,6,3,4,0.3070397640943406,-0.7407604083206012,-0.7028427666170877,4
19,-0.7542257643238298,0.44943012114462716,0,1,4,8,2,4,2,1,2,2,1,0,1,0.4472539405630754,-0.7725524696579678,5,4,0.24172077989482257,3,3,4,20,5,2,1,-1.0792758772445563,12,1,12,13,1,4,3,6,-0.7850250438866518,1,2,6,3,5,0.3070397640943406,-0.7407604083206012,0.806838792583559,4
20,-0.18810754866479548,0.13770392531462408,0,1,2,0,2,4,2,1,1,3,1,4,1,-0.3307419991191474,-0.7725524696579678,5,4,0.17464943619552323,3,3,4,12,2,2,1,0.43956505952714986,51,3,3,10,1,4,3,6,-0.7850250438866518,0,3,2,3,1,-1.005184352144869,-0.7407604083206012,-0.7028427666170877,0
21,1.5771529997615155,-0.9687045443918657,1,1,4,6,1,4,2,1,2,6,1,0,1,0.5131965466975099,1.3555513292708847,5,4,0.27445743643056486,0,3,0,16,2,5,3,-1.112294158478724,10,1,12,13,1,0,0,6,2.056599753589673,1,2,6,2,3,1.61926388033355,1.1563990886910875,1.5764803717838884,5
22,-0.7708435519128859,-0.9687045443918657,1,1,0,8,2,4,2,1,2,6,1,0,1,-0.3448182092747671,0.6461833962946006,5,1,-0.23048715752782079,3,0,4,9,2,1,1,1.3640769340838406,66,1,13,14,1,4,3,6,-0.7850250438866518,0,2,6,2,1,-1.005184352144869,-0.7407604083206012,-0.7028427666170877,4
23,0.713948917545469,-0.9687045443918657,1,1,4,8,1,4,2,1,2,6,1,0,1,-0.054036678762731744,1.3555513292708847,5,4,0.6364188142119168,3,3,4,5,2,2,2,-1.0132393147762213,14,3,12,13,1,2,3,6,-0.7850250438866518,0,2,6,2,1,0.3070397640943406,0.6109657333002271,1.6504843697839202,4
24,-0.9071159919603416,0.8753095717856173,1,1,4,8,2,4,2,1,2,2,1,4,1,-0.7537891800123658,-0.7725524696579678,5,4,0.183634777304471,3,3,4,10,2,2,1,-0.15476400268786564,40,1,5,5,1,2,3,6,-0.7850250438866518,0,3,6,5,1,0.3070397640943406,0.04972271543426916,0.9252451893836097,4
25,-0.9071159919603416,-0.5559966231521433,1,1,2,8,2,2,2,1,1,5,1,0,1,-0.2437484841033357,-0.7725524696579678,5,4,0.19973115998572405,0,3,4,19,2,2,1,0.10938224718547457,15,1,9,10,1,4,2,0,-0.7850250438866518,0,2,6,5,1,-1.005184352144869,2.468601074124172,0.6292291973834829,4
26,0.359974028418849,-0.9687045443918657,1,1,4,8,3,4,2,1,2,6,1,0,1,0.5150987372590801,1.3555513292708847,5,4,0.5295671612791619,3,3,0,16,2,2,2,-1.178330720947059,9,1,12,13,1,2,3,6,-0.7850250438866518,0,2,6,2,1,1.61926388033355,-0.7407604083206012,0.12600201098326738,4
27,-1.4105495700688984,-0.455014897742424,0,1,4,8,2,4,2,1,1,1,1,4,1,-0.37639457259683284,-0.7725524696579678,5,4,0.06146866328441395,3,3,0,12,2,2,1,0.6706930281663225,16,1,13,14,1,4,2,5,-0.7850250438866518,0,2,6,3,5,0.3070397640943406,1.0141121264152109,-0.22921717941688477,4
28,0.5538078211106844,1.7051159240654845,1,1,4,8,3,4,2,1,2,2,1,0,1,0.16611017556299584,1.3555513292708847,5,4,0.6009578215931908,3,3,4,16,2,2,2,-1.178330720947059,8,1,12,13,1,0,3,6,-0.7850250438866518,0,2,6,2,1,1.61926388033355,-0.7407604083206012,0.03719721338322934,4
29,0.359974028418849,1.8346359631779507,1,1,4,8,2,4,2,1,1,1,1,4,1,0.7802641015419697,-0.7725524696579678,5,4,0.4841048244235987,0,3,1,12,2,2,1,0.47258334076131736,19,1,8,8,1,4,1,6,-0.7850250438866518,0,3,6,2,1,-1.005184352144869,1.5358309880934253,3.1157635301845477,4
30,-3.0975384053189314,-0.9687045443918657,0,1,4,8,2,4,7,0,0,6,1,1,1,-0.4874825013925341,-1.4819204026342518,1,4,-0.4018442709565533,0,3,4,3,1,2,1,1.4631317777863433,66,1,8,8,1,4,3,6,-0.7850250438866518,0,1,6,3,5,-1.005184352144869,-0.35342367768071475,-0.7028427666170877,4
31,-0.23909147808468842,-0.9687045443918657,0,1,2,8,2,1,2,0,0,6,1,4,1,-0.2115380572607465,-1.4819204026342518,5,4,-0.21472571916826386,3,3,4,9,1,5,1,1.6942597464255158,66,2,3,3,1,4,3,6,0.7734358466832866,0,3,6,3,5,-1.005184352144869,-0.7407604083206012,0.09640041178325469,4
32,-0.45441605278412195,-0.9687045443918657,0,1,2,8,2,4,2,1,1,6,1,2,1,-0.20595829828014053,-0.7725524696579678,5,4,0.32406022059824163,0,3,1,19,2,2,1,0.17541880965380963,10,1,6,6,1,4,3,6,-0.7850250438866518,1,2,6,3,1,-1.005184352144869,-0.7407604083206012,0.2592092073833244,4
33,-0.4394168876130303,-0.9687045443918657,0,1,4,8,2,4,2,1,2,6,1,0,1,0.11170752550208736,1.3555513292708847,5,4,0.328179576388497,3,3,0,5,2,2,2,-1.178330720947059,9,1,12,13,1,0,0,6,-0.7850250438866518,0,2,6,3,1,0.3070397640943406,-0.7407604083206012,-0.25881877861689745,4
34,0.5465739422842046,1.2660649440232268,1,1,4,8,2,4,2,1,1,5,1,2,1,0.04868161156206051,-0.7725524696579678,5,4,0.4336445195384072,0,3,4,12,2,2,1,0.4065467782929823,57,3,3,3,1,4,3,6,-0.7850250438866518,1,2,6,2,1,0.3070397640943406,-0.7407604083206012,-0.14041238181684673,4
35,0.28402134755177394,1.5624243555517507,1,1,4,8,1,4,2,1,2,2,1,0,1,-0.3620647370330038,2.064919262247169,5,4,0.5268639330793549,3,3,4,16,2,2,2,-1.112294158478724,11,3,8,8,1,0,3,6,-0.7850250438866518,0,0,6,2,1,0.3070397640943406,0.8639203329017856,-0.007205185416789678,4
36,1.674082950051628,-0.9687045443918657,1,1,4,8,3,4,2,1,2,6,1,0,1,0.4121268215260785,1.3555513292708847,5,4,0.2439935247923044,3,3,4,16,2,5,3,-1.0792758772445563,11,1,12,13,1,0,0,6,2.2945683326886757,1,2,6,2,3,1.61926388033355,0.1524855215224023,-0.22921717941688477,4
37,-0.8015443475380079,-0.9687045443918657,0,1,4,8,2,4,2,1,2,6,1,0,1,0.08761311172219781,-0.7725524696579678,5,4,0.22872525130862603,3,3,0,5,2,2,1,-0.7490930649028811,21,1,12,13,1,2,3,6,-0.7850250438866518,1,3,6,3,1,0.3070397640943406,2.3579334367984903,0.2444084077833181,4
38,-0.28618448269900315,1.694139649564428,1,1,4,8,1,4,2,1,1,5,1,2,1,-0.2074800507293967,-0.7725524696579678,5,4,0.37026317152443966,3,3,4,12,2,2,1,0.57163818446382,26,3,13,14,1,4,3,6,-0.7850250438866518,0,3,6,5,1,0.3070397640943406,-0.7407604083206012,-0.7028427666170877,4
39,-0.9158365900316395,0.6360267876625868,0,1,4,8,2,2,2,1,1,2,1,4,1,-0.2848358002332526,-0.7725524696579678,5,4,0.19733614361316443,3,3,4,12,2,2,1,0.6046564656979875,9,1,12,13,1,4,3,6,-0.7850250438866518,0,2,6,3,5,-1.005184352144869,-0.7407604083206012,0.06679881258324202,0
40,-0.6510121770033129,-0.9687045443918657,0,2,4,8,2,4,2,0,2,4,1,4,0,-0.5234973093582637,-1.4819204026342518,3,2,-5.693204031353993,3,3,4,7,2,2,2,0.5386199032296525,61,1,0,10,0,3,4,4,-0.7850250438866518,0,1,6,3,6,-2.317408468384078,-0.7407604083206012,-0.7028427666170877,1
41,-0.22277758639342016,0.4428443564439933,1,1,1,8,1,4,2,1,1,5,1,0,1,-0.1915016500122068,-0.06318453668168356,5,4,0.22176357099079524,3,3,4,12,2,2,2,0.20843709088797716,51,1,13,14,1,4,3,6,-0.7850250438866518,0,3,6,5,1,0.3070397640943406,-0.7407604083206012,1.339667578183787,0
42,-0.21349401494975662,1.154106944112451,1,1,4,8,2,2,2,1,1,1,1,2,1,0.8543227207391039,-0.7725524696579678,5,4,0.40411403642148125,3,3,4,23,2,2,1,0.4065467782929823,57,1,12,13,1,4,1,6,-0.7850250438866518,1,3,6,2,1,-1.005184352144869,-0.7407604083206012,0.8364403917835717,4
43,-1.4657326364027248,0.6711508660659674,0,1,2,8,2,4,2,1,1,0,1,2,1,-0.12530541846956292,-0.7725524696579678,5,4,0.0031788283264436437,0,3,1,20,2,6,1,-0.38589197132703834,33,1,6,6,1,2,0,3,-0.7850250438866518,0,2,6,3,1,0.3070397640943406,1.1563990886910875,-0.7028427666170877,4
44,-1.2833214203341627,-0.3540331723327047,0,1,2,8,2,4,2,1,1,3,1,4,1,-0.12276916438746927,-0.7725524696579678,5,4,0.09641047566630379,0,3,1,5,2,2,1,-0.12174572145369812,36,3,12,13,1,2,0,1,-0.7850250438866518,0,3,6,3,5,-1.005184352144869,0.40544012112396083,-0.7028427666170877,4
45,-0.6563590923992044,-0.5757539172540449,0,1,4,8,2,4,2,1,1,0,1,0,1,-0.2819191080388449,-0.7725524696579678,5,0,0.2685987852415953,3,3,4,12,2,2,1,0.4065467782929823,57,1,3,14,1,4,3,1,-0.7850250438866518,0,3,6,3,1,-1.005184352144869,-0.7407604083206012,-0.7028427666170877,4
46,0.6393144581637228,0.032331690104482204,1,1,4,8,1,4,2,1,2,2,1,0,1,-0.3183143541168886,2.064919262247169,5,4,0.624441279267793,3,3,4,16,2,2,2,-1.112294158478724,11,3,8,8,1,0,3,6,-0.7850250438866518,0,0,6,2,1,0.3070397640943406,0.8085865142389447,0.5108228005834322,4
47,1.2680270698166085,1.997084825793586,1,1,4,8,2,4,2,1,2,2,1,0,1,0.3365464498796882,0.6461833962946006,5,4,0.45513489062233403,0,3,1,11,2,0,1,-1.0462575960103888,13,1,12,13,1,0,3,6,0.6871139111277661,1,2,6,0,1,0.3070397640943406,0.587251239587581,-0.06640838381681503,0
48,0.46585926336840977,-0.9160184267867948,0,1,4,8,2,4,2,1,2,2,1,0,1,0.11766772259500739,1.3555513292708847,5,4,0.576803717251537,3,3,4,21,2,2,2,-1.1453124397128915,10,1,12,13,1,2,0,6,-0.7850250438866518,0,2,6,3,1,1.61926388033355,-0.7407604083206012,1.4580739749838378,4
49,0.06123725387620885,-0.9687045443918657,0,3,4,6,2,4,2,1,0,6,1,2,0,-0.7243686326600797,-1.4819204026342518,3,4,-0.10847515727226506,3,3,4,17,2,5,2,1.6942597464255158,8,1,8,8,1,4,3,6,0.8854210603769349,0,3,6,3,6,-2.317408468384078,-0.7407604083206012,-0.7028427666170877,5
50,-1.2280619089786373,0.706274944469348,0,1,2,8,2,4,2,1,1,1,1,0,1,-0.3076620869720953,-0.7725524696579678,5,4,0.11158689285169433,3,3,4,19,2,2,1,0.17541880965380963,50,1,6,6,1,4,3,6,-0.7850250438866518,0,3,6,3,1,-1.005184352144869,-0.7407604083206012,-0.7028427666170877,4
51,0.09915620407388304,-0.569168152553411,0,1,4,8,2,4,2,1,2,2,1,2,1,0.46931935107729,-0.06318453668168356,5,4,-0.04439925242375148,1,3,0,8,2,5,2,-0.8481479086053837,19,1,12,13,1,2,0,6,0.7921000489655613,0,3,6,3,1,0.3070397640943406,-0.7407604083206012,0.4072172033833878,4
52,-0.5875629459661078,-0.9687045443918657,1,1,2,8,2,4,2,1,2,6,1,4,1,-0.49813476853732735,-0.06318453668168356,5,4,-0.021310391507535904,3,3,4,3,2,0,1,1.2320038091471706,66,1,13,14,1,4,3,6,-0.7850250438866518,0,3,6,2,5,0.3070397640943406,0.1445806902848536,-0.7028427666170877,4
53,-1.711959979548078,-0.7403980347698916,0,1,4,8,2,4,2,0,1,3,1,4,1,-0.2150888129756776,-0.7725524696579678,5,4,-0.021310391507535904,1,0,0,9,8,2,1,0.2744736533563122,53,1,13,14,1,2,1,2,-0.7850250438866518,0,3,6,3,4,0.3070397640943406,0.09715170285956139,-0.7028427666170877,4
54,0.7935090752242889,3.004706824990568,1,1,4,8,2,4,2,1,1,2,7,2,1,5.085555405895917,2.064919262247169,5,4,0.6667891353897364,0,2,4,24,2,2,0,-0.3198554088587033,29,1,14,15,1,0,1,6,-0.7850250438866518,1,2,6,2,1,1.61926388033355,6.0336799622586375,0.3628148045833688,4
55,-0.14021597099930883,-0.12572666271073063,1,1,2,8,2,4,2,1,1,0,1,4,1,-0.38476421106774183,-0.7725524696579678,5,4,-0.6577163579885128,3,0,4,12,2,7,1,0.5386199032296525,61,1,8,8,1,4,3,6,-0.7850250438866518,0,3,2,5,5,0.3070397640943406,-0.7407604083206012,0.03719721338322934,4
56,0.003468830562855076,0.10697035671166603,1,1,4,8,1,4,2,1,1,1,1,2,1,0.000873222114595473,-0.06318453668168356,5,4,0.4498132691159744,0,3,4,12,2,2,2,0.24145537212214468,52,1,6,10,1,4,3,6,-0.7850250438866518,0,3,6,2,1,0.3070397640943406,-0.7407604083206012,-0.7028427666170877,4
57,0.6163898218698967,0.45601588584526104,0,1,4,8,1,4,2,1,2,2,1,0,1,-0.9540264397936584,1.3555513292708847,5,4,0.12475539002217445,3,3,4,21,2,5,2,-0.9141844710737188,16,1,8,8,1,2,3,6,0.9787420717883084,1,2,6,3,1,0.3070397640943406,0.1682951839974997,-0.7028427666170877,0
58,0.5825746151381014,-0.9687045443918657,0,1,4,8,2,4,2,1,2,6,1,0,1,0.1872878971484777,0.6461833962946006,5,4,0.023058459797150314,0,3,0,5,2,5,2,-1.0792758772445563,12,1,12,13,1,2,3,6,1.2213767014578796,1,2,6,3,1,0.3070397640943406,-0.7407604083206012,0.33321320538335614,4
59,2.238111024813024,-0.9687045443918657,1,1,4,6,1,4,2,1,2,6,1,0,1,0.4456053754097145,2.774287195223453,5,4,0.44086881441941855,1,1,1,22,2,5,3,-1.1453124397128915,10,3,12,13,1,0,1,6,2.7588403644602595,1,2,6,2,3,1.61926388033355,0.7769671892887499,-0.7028427666170877,5
60,-1.8507489311109317,0.4186965525416691,0,1,2,8,2,4,2,1,1,0,1,0,1,-0.37639457259683284,-0.7725524696579678,5,4,-0.05942725099420985,3,0,4,5,2,2,1,-0.022690877751195535,44,1,6,6,1,4,0,6,-0.7850250438866518,0,3,6,3,5,-1.005184352144869,0.8085865142389447,-0.7028427666170877,4
61,-0.635026903256659,1.0970303167069575,0,1,4,6,2,4,2,1,2,0,1,0,1,0.36824962590585864,-0.06318453668168356,5,4,0.27445743643056486,3,3,4,20,5,2,1,-1.0792758772445563,12,1,12,13,1,2,3,6,-0.7850250438866518,1,2,6,3,5,0.3070397640943406,-0.7407604083206012,0.03719721338322934,5
62,-0.7625234500645722,-0.9687045443918657,0,1,4,8,2,4,2,0,0,6,1,4,1,-0.37639457259683284,-0.7725524696579678,5,4,-0.3857631899415045,3,3,4,9,2,4,1,1.6942597464255158,20,1,8,8,1,4,3,6,0.45147835731404784,0,1,6,3,5,-1.005184352144869,-0.7407604083206012,-0.7028427666170877,4
63,-0.11766958557457634,-0.9160184267867948,1,1,4,8,3,4,2,1,2,2,1,0,1,-0.47251860230818166,1.3555513292708847,5,4,0.4165439351066487,0,3,4,16,2,2,2,-1.1453124397128915,10,1,12,13,1,2,2,6,-0.7850250438866518,0,2,6,2,1,0.3070397640943406,0.20781934018524323,0.022396413783223,4
64,0.5646268808119894,-0.9687045443918657,0,1,0,8,2,4,1,1,0,6,1,2,1,0.016724810127680696,0.6461833962946006,5,4,-0.3154906464812961,0,0,4,17,6,5,2,1.6612414651913483,66,1,11,12,1,4,3,6,1.100059386623094,0,3,6,3,5,0.3070397640943406,-0.6459024334700167,-0.5400339710170179,4
65,1.098722996060428,0.6535888268642771,0,1,0,8,1,4,2,1,2,2,1,0,1,-0.10057694116914996,0.6461833962946006,5,4,0.19733614361316443,3,3,4,5,2,5,2,-0.8481479086053837,18,1,12,13,1,2,3,6,1.4943406598361473,1,2,6,3,1,0.3070397640943406,3.812422384507452,-0.1700139810168594,4
66,1.7003369236814876,-0.9687045443918657,1,1,4,8,1,4,2,1,2,6,1,0,1,-0.0731853970825387,1.3555513292708847,5,4,0.26343896472087913,3,3,4,16,2,5,2,-1.0792758772445563,11,1,12,13,1,0,0,6,2.317898585541519,1,2,6,2,3,1.61926388033355,0.7769671892887499,1.5320779729838694,4
67,1.3500097464737804,1.03336792460083,1,1,4,8,1,4,2,1,1,2,1,4,1,1.234126769532626,0.6461833962946006,5,4,0.7136558493282688,3,3,4,12,3,2,2,0.04334568471713952,27,1,9,10,1,2,1,6,-0.7850250438866518,0,3,2,2,1,0.3070397640943406,1.6385937941815585,-0.7028427666170877,4
68,0.11794203151562734,1.2550886695221704,0,1,4,8,1,4,2,1,2,2,1,0,1,0.06301144712588955,0.6461833962946006,5,4,0.46626066424726226,0,3,4,5,2,2,2,-1.0462575960103888,13,1,12,13,1,2,0,6,-0.7850250438866518,0,2,6,3,1,0.3070397640943406,0.3975352898864121,-0.2736195782169038,4
69,-1.9837115571562596,-0.9687045443918657,0,1,4,8,2,2,2,1,1,6,1,4,1,-0.705093101636168,-1.4819204026342518,5,4,-0.09594397424111559,3,3,0,17,0,2,1,0.8688027155713277,66,1,8,8,1,4,3,6,-0.7850250438866518,0,3,6,3,1,-1.005184352144869,-0.7407604083206012,-0.7028427666170877,4
70,1.459623539800312,0.3550341604355417,1,1,4,8,2,4,2,1,1,1,1,4,1,0.6879444529537614,0.6461833962946006,5,4,0.3748124530914229,3,3,0,4,2,0,2,0.6046564656979875,63,1,3,0,1,4,3,6,1.5083388115478533,0,3,6,5,1,0.3070397640943406,-0.7407604083206012,-0.39202597501695446,4
71,1.3722468285981335,3.158374668005358,1,1,4,8,1,2,2,1,1,0,1,0,1,0.44167418158246935,0.6461833962946006,5,4,0.8257330958172634,0,3,4,12,2,2,2,-0.055709158985363064,43,1,9,10,1,2,1,6,-0.7850250438866518,0,3,6,2,1,0.3070397640943406,1.6306889629440098,-0.7028427666170877,4
72,-1.604534955569816,0.2716144742275127,0,1,4,8,2,4,2,1,1,0,1,4,1,-0.3257963036590648,-1.4819204026342518,5,4,0.008192710131484728,3,3,0,11,2,2,1,-0.3528736900928708,10,1,6,10,1,4,3,6,-0.7850250438866518,0,3,6,3,5,0.3070397640943406,-0.7407604083206012,-0.7028427666170877,4
73,0.5789934257875444,-0.9687045443918657,1,1,4,8,1,4,2,1,2,6,1,2,1,-0.003438409824963708,0.6461833962946006,5,4,-0.0049057195648292235,0,3,0,8,2,5,2,-0.8811661898395512,18,1,12,13,1,2,3,6,1.1583850187552025,1,3,6,5,1,0.3070397640943406,-0.7407604083206012,0.6884323957835082,4
74,-0.8325542639224723,-0.2662229763242531,0,1,1,8,1,4,2,1,1,0,1,2,1,0.004043539717212517,-0.7725524696579678,5,4,0.2202087187445419,3,3,4,12,2,2,1,0.57163818446382,13,1,13,14,1,4,3,1,-0.7850250438866518,0,3,6,3,1,0.3070397640943406,-0.7407604083206012,-0.7028427666170877,4
75,0.36957747397514523,-0.9687045443918657,0,2,4,8,2,2,2,0,1,6,1,2,1,-0.5552004853844341,-2.191288335610536,5,4,0.0031788283264436437,3,3,0,17,2,5,2,1.8593511525963535,66,2,12,13,1,1,3,6,0.9997392993558675,0,3,6,3,5,-1.005184352144869,-0.7407604083206012,-0.7028427666170877,4
76,-1.1235437636811716,0.04550321950574994,0,1,1,8,2,4,2,1,1,2,1,4,1,-1.0870529663994695,-1.4819204026342518,5,4,-0.5016727621167778,3,3,4,10,2,7,1,-0.055709158985363064,43,1,5,5,1,2,1,6,0.29283263791471276,0,3,6,3,3,-1.005184352144869,0.20781934018524323,0.7920379929835526,4
77,-1.2377418200204424,-0.46818642714369174,0,1,4,8,2,4,2,1,1,0,1,0,1,-0.21470837486336355,-1.4819204026342518,5,0,0.10892841171995314,0,3,4,12,2,2,1,0.5056016219954849,60,1,12,13,1,4,3,6,-0.7850250438866518,0,3,6,3,5,-1.005184352144869,-0.7407604083206012,-0.7028427666170877,4
78,-0.3147898508256493,-0.23109889792087251,0,1,2,8,2,4,2,1,1,1,1,4,1,-0.19441834220661447,-0.7725524696579678,5,4,-0.18531337439597925,3,3,4,3,2,0,1,0.7697478718688251,15,1,13,14,1,4,3,2,-0.28809065812108764,0,3,2,3,5,-1.005184352144869,-0.7407604083206012,-0.7028427666170877,4
79,0.6672971378370184,-0.9687045443918657,0,2,4,8,2,4,2,0,1,6,1,4,0,0.07734128268971859,-1.4819204026342518,3,4,0.63212641455527,3,3,4,19,2,2,2,0.10938224718547457,48,3,6,6,1,4,3,6,-0.7850250438866518,0,3,6,3,6,-2.317408468384078,-0.7407604083206012,-0.7028427666170877,4
