Id,SalePrice
1914,66495.9140625
1915,317715.8125
1916,55395.609375
1917,279813.34375
1918,142722.53125
1919,157011.515625
1920,144303.59375
1921,457139.1875
1922,325650.3125
1923,213100.453125
1924,223066.65625
1925,209837.234375
1926,412083.5
1927,133659.921875
1928,161184.421875
1929,117179.7109375
1930,131959.6875
1931,135201.046875
1932,139277.21875
1933,160835.859375
1934,183222.421875
1935,172035.984375
1936,185679.8125
1937,182203.9375
1938,166885.828125
1939,244887.875
1940,188447.984375
1941,170482.75
1942,182218.1875
1943,204062.15625
1944,349717.21875
1945,382278.96875
1946,154582.421875
1947,308259.5
1948,167946.125
1949,233023.109375
1950,178081.984375
1951,261516.765625
1952,222402.421875
1953,167484.6875
1954,187835.953125
1955,134263.453125
1956,264078.375
1957,156693.203125
1958,325269.78125
1959,141076.3125
1960,115588.640625
1961,114816.9375
1962,97788.9140625
1963,100151.9609375
1964,110564.8046875
1965,144621.296875
1966,148528.5
1967,286234.84375
1968,452331.125
1969,407545.21875
1970,458306.4375
1971,451035.40625
1972,381827.1875
1973,257876.359375
1974,327542.1875
1975,482898.34375
1976,273388.0
1977,360508.90625
1978,371558.46875
1979,318168.5
1980,192710.96875
1981,347450.03125
1982,221948.359375
1983,205354.75
1984,170533.171875
1985,210710.15625
1986,216015.40625
1987,175019.6875
1988,174846.53125
1989,194516.984375
1990,216057.234375
1991,216544.265625
1992,208870.90625
1993,175279.9375
1994,245676.1875
1995,191477.875
1996,263213.9375
1997,320191.5
1998,330456.34375
1999,249686.203125
2000,306014.34375
2001,250541.078125
2002,247937.640625
2003,268143.40625
2004,273704.96875
2005,240047.796875
2006,224606.609375
2007,248825.6875
2008,215273.609375
2009,181763.28125
2010,198781.484375
2011,145660.8125
2012,181915.375
2013,182178.921875
2014,183564.1875
2015,210409.15625
2016,183813.8125
2017,196492.765625
2018,120477.5859375
2019,131803.359375
2020,110628.6171875
2021,115110.2265625
2022,185481.59375
2023,142540.125
2024,228743.875
2025,349293.59375
2026,177064.875
2027,146272.0625
2028,152762.671875
2029,164149.53125
2030,270675.15625
2031,239195.171875
2032,256478.359375
2033,273649.375
2034,161782.578125
2035,209380.859375
2036,196238.640625
2037,203055.59375
2038,267370.4375
2039,225030.703125
2040,309049.25
2041,287991.0625
2042,201226.734375
2043,169026.234375
2044,168178.046875
2045,213078.09375
2046,138713.578125
2047,149643.75
2048,136035.265625
2049,140561.28125
2050,187011.78125
2051,105004.0546875
2052,116742.34375
2053,150243.765625
2054,84775.1640625
2055,154818.1875
2056,135824.875
2057,122249.453125
2058,222492.578125
2059,141606.046875
2060,160056.859375
2061,182711.515625
2062,133952.40625
2063,113349.1484375
2064,138372.5625
2065,115289.5234375
2066,158607.703125
2067,122787.7578125
2068,142496.09375
2069,75027.9140625
2070,104343.4140625
2071,89136.7109375
2072,128745.4453125
2073,140469.21875
2074,193268.828125
2075,146628.90625
2076,114474.609375
2077,148049.5
2078,133494.703125
2079,130621.7109375
2080,109723.3125
2081,132127.046875
2082,120700.8125
2083,147251.25
2084,106576.703125
2085,124489.7890625
2086,106660.2890625
2087,124452.6328125
2088,103627.4140625
2089,84558.8515625
2090,132935.703125
2091,122268.34375
2092,121937.171875
2093,118177.859375
2094,126391.2734375
2095,142587.171875
2096,73938.140625
2097,97796.9375
2098,147302.375
2099,42341.93359375
2100,85257.6640625
2101,120398.9140625
2102,126475.8046875
2103,105820.25
2104,144885.9375
2105,128779.09375
2106,59594.00390625
2107,221258.96875
2108,117132.5625
2109,113163.375
2110,126529.96875
2111,146261.046875
2112,140163.3125
2113,121862.1875
2114,114293.5234375
2115,160093.953125
2116,117412.5
2117,151767.96875
2118,128374.0703125
2119,106034.3125
2120,115314.484375
2121,75606.421875
2122,102086.890625
2123,93345.765625
2124,175763.859375
2125,134492.453125
2126,166983.578125
2127,152283.25
2128,124799.4453125
2129,101216.7265625
2130,137275.703125
2131,146763.78125
2132,107864.8984375
2133,124501.0703125
2134,113693.7578125
2135,91852.125
2136,68081.8046875
2137,101279.78125
2138,127828.3515625
2139,157295.375
2140,137725.484375
2141,141253.203125
2142,133080.0625
2143,141428.296875
2144,130010.75
2145,137506.4375
2146,155239.109375
2147,152355.59375
2148,126477.734375
2149,140746.796875
2150,224298.578125
2151,120886.9765625
2152,171580.484375
2153,155060.078125
2154,106958.5390625
2155,137981.96875
2156,246265.90625
2157,232655.390625
2158,238714.5625
2159,215631.34375
2160,176283.09375
2161,245095.109375
2162,379872.40625
2163,344332.4375
2164,255186.96875
2165,195940.359375
2166,143776.65625
2167,222469.875
2168,194771.109375
2169,201219.25
2170,216408.421875
2171,152631.171875
2172,134531.203125
2173,158648.25
2174,236241.234375
2175,318844.65625
2176,320811.0625
2177,251604.203125
2178,220775.4375
2179,143658.78125
2180,223343.15625
2181,195356.34375
2182,214314.53125
2183,189669.15625
2184,121692.2734375
2185,123837.9296875
2186,146307.640625
2187,157757.9375
2188,155959.84375
2189,221305.8125
2190,68323.8984375
2191,82707.78125
2192,90632.609375
2193,107203.015625
2194,101773.1953125
2195,112309.4921875
2196,90883.6171875
2197,115082.453125
2198,157522.203125
2199,153011.5625
2200,138073.71875
2201,145200.34375
2202,200179.359375
2203,167609.3125
2204,172050.421875
2205,118716.9140625
2206,127894.4453125
2207,195871.609375
2208,243005.53125
2209,223817.796875
2210,117731.8359375
2211,116422.25
2212,115979.640625
2213,100389.78125
2214,134469.125
2215,98044.40625
2216,161252.21875
2217,63559.87890625
2218,77028.6328125
2219,79746.8359375
2220,86116.4375
2221,317715.8125
2222,255855.390625
2223,282608.0625
2224,211102.171875
2225,128487.859375
2226,189182.125
2227,203610.390625
2228,267823.9375
2229,260817.125
2230,152496.296875
2231,218282.609375
2232,182825.515625
2233,179553.6875
2234,249253.203125
2235,214549.296875
2236,279799.1875
2237,352726.40625
2238,195852.734375
2239,112079.234375
2240,163079.453125
2241,151649.921875
2242,132610.15625
2243,122973.03125
2244,100012.796875
2245,97073.7265625
2246,146345.171875
2247,105924.046875
2248,125589.125
2249,130517.4921875
2250,138552.421875
2251,120081.3828125
2252,176984.6875
2253,149987.65625
2254,175215.421875
2255,184561.234375
2256,189703.53125
2257,203359.28125
2258,174481.390625
2259,176218.703125
2260,152415.46875
2261,188908.984375
2262,210606.09375
2263,354178.5625
2264,450301.75
2265,171215.796875
2266,294897.65625
2267,396067.8125
2268,408241.90625
2269,145962.015625
2270,191873.828125
2271,221686.046875
2272,203090.078125
2273,167146.078125
2274,177706.375
2275,164773.78125
2276,187781.859375
2277,185570.0625
2278,142147.0
2279,133889.1875
2280,115167.1015625
2281,161071.9375
2282,181169.34375
2283,103014.9140625
2284,112695.53125
2285,141186.265625
2286,122224.9765625
2287,358102.75
2288,265919.1875
2289,390315.03125
2290,462070.59375
2291,323043.6875
2292,425153.5
2293,487361.5625
2294,422901.09375
2295,466598.0
2296,284672.53125
2297,305858.25
2298,316196.28125
2299,379093.59375
2300,345128.375
2301,287522.625
2302,235380.578125
2303,236326.40625
2304,252269.015625
2305,175486.171875
2306,173227.28125
2307,181408.796875
2308,229580.46875
2309,284781.125
2310,208726.140625
2311,188910.421875
2312,177895.609375
2313,174266.203125
2314,180042.375
2315,174775.34375
2316,186781.84375
2317,179962.390625
2318,174678.859375
2319,182137.234375
2320,181571.15625
2321,240457.234375
2322,174562.109375
2323,182524.46875
2324,169856.96875
2325,208293.828125
2326,167650.71875
2327,212170.671875
2328,229611.34375
2329,183126.171875
2330,177501.25
2331,340620.875
2332,400772.46875
2333,321874.1875
2334,248243.5625
2335,278533.25
2336,328896.28125
2337,196357.515625
2338,286701.75
2339,229326.625
2340,410235.46875
2341,221000.421875
2342,242099.0
2343,226101.125
2344,220087.59375
2345,247523.484375
2346,217761.984375
2347,196420.8125
2348,244799.375
2349,170591.234375
2350,290474.125
2351,256657.71875
2352,252288.03125
2353,232094.265625
2354,136690.046875
2355,157204.796875
2356,149368.5625
2357,197603.375
2358,193876.546875
2359,135918.953125
2360,114415.671875
2361,131428.046875
2362,278807.25
2363,143379.15625
2364,159095.0625
2365,219597.421875
2366,196865.65625
2367,229715.375
2368,210224.625
2369,226987.140625
2370,165690.875
2371,164827.84375
2372,183146.265625
2373,262524.78125
2374,310034.0625
2375,253427.1875
2376,275459.71875
2377,376900.75
2378,137430.140625
2379,190808.515625
2380,146738.859375
2381,162718.40625
2382,202903.453125
2383,204786.421875
2384,245178.578125
2385,156952.6875
2386,140293.4375
2387,136735.546875
2388,95652.2421875
2389,128199.9765625
2390,144455.46875
2391,136226.765625
2392,108386.2578125
2393,172737.3125
2394,146354.109375
2395,199051.796875
2396,144339.796875
2397,210382.671875
2398,128902.828125
2399,59428.90234375
2400,55220.27734375
2401,118582.484375
2402,132783.40625
2403,139981.109375
2404,145079.515625
2405,160110.140625
2406,142067.578125
2407,124904.5859375
2408,141579.71875
2409,123879.625
2410,172833.546875
2411,118871.328125
2412,152760.78125
2413,132847.375
2414,134160.921875
2415,135379.625
2416,131638.921875
2417,123344.421875
2418,120071.1953125
2419,134709.015625
2420,126334.875
2421,144866.03125
2422,110494.28125
2423,117617.5859375
2424,168046.421875
2425,196326.234375
2426,122948.9921875
2427,135855.4375
2428,183830.46875
2429,115048.1015625
2430,132287.9375
2431,128513.71875
2432,140719.8125
2433,138042.390625
2434,131968.125
2435,147053.515625
2436,104932.078125
2437,113313.375
2438,130753.578125
2439,102568.5859375
2440,120619.8046875
2441,98963.1484375
2442,99919.65625
2443,116820.3046875
2444,125804.5390625
2445,75796.0078125
2446,124868.6171875
2447,180919.859375
2448,133222.921875
2449,105563.625
2450,146934.5
2451,126630.6484375
2452,199283.34375
2453,93964.109375
2454,119014.0234375
2455,107736.1796875
2456,132875.25
2457,124762.9140625
2458,128221.1328125
2459,102802.828125
2460,140856.640625
2461,114822.8515625
2462,132466.953125
2463,126221.9140625
2464,173575.71875
2465,132821.65625
2466,116388.171875
2467,135832.90625
2468,75724.5546875
2469,82748.40625
2470,196007.640625
2471,190929.921875
2472,178238.46875
2473,110018.8984375
2474,92510.578125
2475,209419.8125
2476,105453.640625
2477,130645.0078125
2478,152838.75
2479,120889.96875
2480,139462.625
2481,131794.9375
2482,126248.640625
2483,116904.0078125
2484,119378.8125
2485,119145.421875
2486,158569.59375
2487,190960.15625
2488,154042.484375
2489,154964.71875
2490,145075.90625
2491,82710.140625
2492,183680.109375
2493,144301.25
2494,155370.484375
2495,85899.40625
2496,232670.03125
2497,156879.359375
2498,113063.265625
2499,92073.6640625
2500,118009.1484375
2501,134986.40625
2502,143050.53125
2503,84649.8671875
2504,179858.0625
2505,226142.734375
2506,255307.953125
2507,284211.375
2508,256825.921875
2509,215154.984375
2510,230886.671875
2511,180775.5
2512,201229.421875
2513,206333.9375
2514,231728.671875
2515,149634.765625
2516,164376.84375
2517,137538.828125
2518,155560.859375
2519,221006.328125
2520,212210.34375
2521,193954.40625
2522,218046.46875
2523,132780.875
2524,142030.453125
2525,140659.703125
2526,139663.203125
2527,127698.4609375
2528,135306.6875
2529,133823.953125
2530,111877.71875
2531,248326.671875
2532,220543.125
2533,194280.78125
2534,244914.265625
2535,328276.75
2536,233433.265625
2537,237508.09375
2538,184212.703125
2539,190992.765625
2540,167079.140625
2541,188212.515625
2542,167175.421875
2543,128192.640625
2544,119335.21875
2545,132034.46875
2546,128353.6328125
2547,136446.890625
2548,147458.390625
2549,155565.890625
2550,621567.9375
2551,140438.546875
2552,122745.6015625
2553,85644.4375
2554,88459.3203125
2555,112666.734375
2556,107654.421875
2557,112895.078125
2558,127980.4609375
2559,137735.203125
2560,136305.765625
2561,129992.40625
2562,114252.765625
2563,141291.734375
2564,184303.90625
2565,133802.515625
2566,149096.875
2567,134501.0625
2568,197953.4375
2569,196978.703125
2570,116723.9765625
2571,172686.75
2572,174995.15625
2573,226187.609375
2574,266742.125
2575,129393.890625
2576,123358.7734375
2577,146452.265625
2578,86305.7890625
2579,68803.5859375
2580,123409.6015625
2581,116018.5859375
2582,122551.203125
2583,278147.28125
2584,160163.90625
2585,172925.875
2586,214885.53125
2587,205538.140625
2588,145101.234375
2589,150575.84375
2590,208848.0
2591,197911.53125
2592,211359.21875
2593,262234.03125
2594,181524.75
2595,216948.796875
2596,312938.65625
2597,183264.015625
2598,282270.8125
2599,318392.53125
2600,135905.34375
2601,144999.140625
2602,88273.9140625
2603,91759.3125
2604,87532.7578125
2605,88258.765625
2606,146924.265625
2607,184370.0
2608,200545.65625
2609,155809.546875
2610,106792.40625
2611,134338.640625
2612,153038.125
2613,129852.640625
2614,129484.0
2615,157143.34375
2616,138447.015625
2617,185753.3125
2618,182277.8125
2619,198918.203125
2620,187403.3125
2621,178058.71875
2622,180554.4375
2623,261994.546875
2624,283384.53125
2625,308767.3125
2626,165766.109375
2627,177382.96875
2628,489037.65625
2629,502278.0625
2630,355761.5
2631,442161.0
2632,463106.4375
2633,306469.09375
2634,416962.5
2635,151577.1875
2636,186119.3125
2637,175443.5
2638,254763.609375
2639,194388.65625
2640,156126.375
2641,107884.75
2642,187397.765625
2643,103222.3203125
2644,126767.7890625
2645,101218.4609375
2646,97277.796875
2647,103382.4140625
2648,143927.96875
2649,135578.328125
2650,132962.328125
2651,141722.640625
2652,419557.21875
2653,244645.8125
2654,227271.984375
2655,385126.625
2656,326294.75
2657,363125.125
2658,310865.71875
2659,306078.28125
2660,346649.0625
2661,342911.53125
2662,350810.1875
2663,289534.34375
2664,270928.53125
2665,317527.09375
2666,283820.25
2667,165597.046875
2668,187243.953125
2669,166619.609375
2670,285722.375
2671,188416.359375
2672,186303.109375
2673,208000.640625
2674,205847.296875
2675,168945.65625
2676,193963.46875
2677,192671.09375
2678,247667.765625
2679,268209.375
2680,284580.21875
2681,422290.90625
2682,335098.34375
2683,504087.6875
2684,319449.75
2685,332186.3125
2686,264712.78125
2687,325707.46875
2688,225525.90625
2689,208598.78125
2690,480369.78125
2691,177317.84375
2692,140593.1875
2693,192549.3125
2694,138230.90625
2695,194450.015625
2696,192269.296875
2697,182533.875
2698,184461.28125
2699,167404.359375
2700,161055.203125
2701,156850.9375
2702,118220.1328125
2703,131610.546875
2704,141362.765625
2705,123713.5078125
2706,120935.40625
2707,126585.3671875
2708,135064.1875
2709,98039.546875
2710,125692.890625
2711,268398.46875
2712,377704.9375
2713,174064.890625
2714,151026.125
2715,167069.90625
2716,144698.546875
2717,182066.03125
2718,234239.421875
2719,152929.4375
2720,170329.828125
2721,139718.5
2722,160585.421875
2723,144366.78125
2724,126325.6015625
2725,135714.421875
2726,142932.984375
2727,173234.875
2728,165330.84375
2729,152064.6875
2730,141227.75
2731,126006.3828125
2732,117135.2421875
2733,155271.828125
2734,138968.609375
2735,134318.265625
2736,140408.015625
2737,127356.953125
2738,138128.640625
2739,167136.84375
2740,130901.4296875
2741,148066.453125
2742,150262.546875
2743,143715.640625
2744,157478.953125
2745,137507.484375
2746,140423.671875
2747,142936.390625
2748,114373.453125
2749,129160.9921875
2750,127694.078125
2751,129862.421875
2752,182954.921875
2753,142219.265625
2754,215213.265625
2755,128467.2734375
2756,87717.859375
2757,58896.8359375
2758,90386.6015625
2759,144622.265625
2760,123524.40625
2761,152118.796875
2762,151310.5625
2763,181198.375
2764,156256.40625
2765,287644.125
2766,127282.0390625
2767,87286.2578125
2768,132025.015625
2769,138159.46875
2770,150146.65625
2771,114939.203125
2772,118182.7109375
2773,153258.234375
2774,140114.671875
2775,123130.515625
2776,137313.671875
2777,145685.8125
2778,93334.5546875
2779,114522.984375
2780,93284.71875
2781,93431.5390625
2782,91083.2734375
2783,95984.6875
2784,124246.046875
2785,133958.28125
2786,66722.0625
2787,119908.5859375
2788,80511.2421875
2789,191654.359375
2790,86678.4609375
2791,119190.0859375
2792,64583.78515625
2793,160488.8125
2794,92253.9375
2795,118829.5
2796,100948.4453125
2797,206858.03125
2798,100595.3515625
2799,117023.5859375
2800,68192.140625
2801,108766.6875
2802,126017.078125
2803,158391.40625
2804,132969.4375
2805,91007.8125
2806,95937.4609375
2807,157648.0
2808,149726.265625
2809,136710.78125
2810,127230.578125
2811,157588.3125
2812,144213.0625
2813,162280.140625
2814,167009.375
2815,94176.640625
2816,237184.625
2817,145802.015625
2818,125802.625
2819,142063.515625
2820,136113.390625
2821,108819.7109375
2822,181382.15625
2823,285737.65625
2824,180773.765625
2825,148008.984375
2826,131734.234375
2827,144085.765625
2828,211372.53125
2829,176891.875
2830,225750.5625
2831,182800.0625
2832,244318.21875
2833,286424.90625
2834,205990.0625
2835,213252.921875
2836,192782.296875
2837,143393.234375
2838,148517.296875
2839,183444.65625
2840,204360.515625
2841,206367.78125
2842,225776.828125
2843,149353.46875
2844,154109.484375
2845,121486.1015625
2846,209811.625
2847,192908.828125
2848,224250.03125
2849,202427.796875
2850,288813.46875
2851,239814.171875
2852,240716.28125
2853,236894.375
2854,144620.046875
2855,197165.890625
2856,198010.65625
2857,190687.734375
2858,203693.90625
2859,122201.078125
2860,122109.28125
2861,136116.375
2862,192553.53125
2863,131292.0
2864,266713.90625
2865,141467.5625
2866,140048.796875
2867,97579.9609375
2868,97047.25
2869,100091.421875
2870,132932.28125
2871,86357.4921875
2872,48268.7421875
2873,97366.8046875
2874,135612.46875
2875,110010.5078125
2876,160619.265625
2877,135398.734375
2878,157487.953125
2879,137411.265625
2880,106606.6953125
2881,151121.359375
2882,166529.859375
2883,190106.3125
2884,200301.953125
2885,184160.359375
2886,210135.625
2887,90888.296875
2888,130507.15625
2889,53409.42578125
2890,80822.5
2891,137462.78125
2892,51167.93359375
2893,69751.734375
2894,67438.8203125
2895,321385.5625
2896,285068.0625
2897,197802.46875
2898,154284.765625
2899,223736.921875
2900,158642.5
2901,198879.515625
2902,186576.9375
2903,355802.5625
2904,357543.4375
2905,84850.46875
2906,200456.359375
2907,110748.4296875
2908,134266.78125
2909,152663.0625
2910,78610.7109375
2911,87349.96875
2912,141540.703125
2913,80795.6875
2914,78746.8203125
2915,80585.828125
2916,80605.5859375
2917,154307.28125
2918,121794.9140625
2919,227373.65625
